Company,AY,Unique ID,DY,Indexed Total P,Indexed Total O,Indexed Total Incurred
CY 2,1998,324,2010,318.981,0,318.981
CY 2,1998,325,1998,48.893,348.200,397.093
CY 2,1998,325,1999,58.261,312.636,370.897
CY 2,1998,325,2000,59.764,340.068,399.832
CY 2,1998,325,2001,61.606,267.416,329.022
CY 2,1998,325,2002,61.651,330.374,392.025
CY 2,1998,325,2003,303.908,0,303.908
CY 2,1998,325,2004,303.908,0,303.908
CY 2,1998,325,2005,303.908,0,303.908
CY 2,1998,325,2006,303.908,0,303.908
CY 2,1998,325,2007,303.908,0,303.908
CY 2,1998,325,2008,303.908,0,303.908
CY 2,1998,325,2009,303.908,0,303.908
CY 2,1998,325,2010,303.908,0,303.908
CY 2,1998,326,1998,12.813,320.622,333.434
CY 2,1998,326,1999,12.813,319.048,331.861
CY 2,1998,326,2000,76.587,394.181,470.768
CY 2,1998,326,2001,267.912,0,267.912
CY 2,1998,326,2002,267.912,0,267.912
CY 2,1998,326,2003,339.270,0,339.270
CY 2,1998,326,2004,339.270,0,339.270
CY 2,1998,326,2005,267.912,0,267.912
CY 2,1998,326,2006,264.582,0,264.582
CY 2,1998,326,2007,264.582,0,264.582
CY 2,1998,326,2008,264.582,0,264.582
CY 2,1998,326,2009,264.582,0,264.582
CY 2,1998,326,2010,264.582,0,264.582
CY 2,1998,327,1998,190,37.771,37.960
CY 2,1998,327,1999,10.955,167.373,178.328
CY 2,1998,327,2000,36.643,135.479,172.122
CY 2,1998,327,2001,40.806,237.441,278.247
CY 2,1998,327,2002,40.340,231.399,271.738
CY 2,1998,327,2003,79.594,193.578,273.172
CY 2,1998,327,2004,79.609,193.563,273.172
CY 2,1998,327,2005,215.885,0,215.885
CY 2,1998,327,2006,215.885,0,215.885
CY 2,1998,327,2007,215.885,0,215.885
CY 2,1998,327,2008,215.885,0,215.885
CY 2,1998,327,2009,215.885,0,215.885
CY 2,1998,327,2010,215.885,0,215.885
CY 2,1998,328,1998,75,69.146,69.220
CY 2,1998,328,1999,29.602,336.130,365.732
CY 2,1998,328,2000,48.915,280.828,329.743
CY 2,1998,328,2001,49.146,90.160,139.307
CY 2,1998,328,2002,49.381,48.793,98.174
CY 2,1998,328,2003,49.608,38.626,88.234
CY 2,1998,328,2004,49.629,43.037,92.666
CY 2,1998,328,2005,53.694,140.371,194.064
CY 2,1998,328,2006,54.445,54.729,109.174
CY 2,1998,328,2007,54.445,56.299,110.744
CY 2,1998,328,2008,54.445,59.764,114.209
CY 2,1998,328,2009,54.445,68.679,123.124
CY 2,1998,328,2010,54.445,68.679,123.124
CY 2,1998,329,1998,21.827,191.705,213.532
CY 2,1998,329,1999,62.259,159.729,221.988
CY 2,1998,329,2000,105.288,299.199,404.486
CY 2,1998,329,2001,146.921,259.662,406.583
CY 2,1998,329,2002,262.729,25.727,288.456
CY 2,1998,329,2003,281.537,7.947,289.485
CY 2,1998,329,2004,281.537,5.145,286.682
CY 2,1998,329,2005,281.537,0,281.537
CY 2,1998,329,2006,281.537,0,281.537
CY 2,1998,329,2007,281.537,0,281.537
CY 2,1998,329,2008,281.537,0,281.537
CY 2,1998,329,2009,281.537,0,281.537
CY 2,1998,329,2010,281.537,0,281.537
CY 2,1998,330,1999,230,45.688,45.918
CY 2,1998,330,2000,383,224.131,224.514
CY 2,1998,330,2001,383,238.404,238.787
CY 2,1998,330,2002,383,247.771,248.154
CY 2,1998,330,2003,383,248.890,249.273
CY 2,1998,330,2004,383,262.229,262.612
CY 2,1998,330,2005,383,275.658,276.041
CY 2,1998,330,2006,27.414,93.006,120.420
CY 2,1998,330,2007,27.414,95.773,123.187
CY 2,1998,330,2008,38.921,0,38.921
CY 2,1998,330,2009,38.921,0,38.921
CY 2,1998,330,2010,38.921,0,38.921
CY 2,1998,331,1998,0,3.572,3.572
CY 2,1998,331,1999,90,309.421,309.511
CY 2,1998,331,2000,52.733,60.246,112.979
CY 2,1998,331,2001,76.380,28.764,105.144
CY 2,1998,331,2002,78.233,7.773,86.006
CY 2,1998,331,2003,83.066,0,83.066
CY 2,1998,331,2004,83.066,0,83.066
CY 2,1998,331,2005,83.066,0,83.066
CY 2,1998,331,2006,83.066,0,83.066
CY 2,1998,331,2007,83.066,0,83.066
CY 2,1998,331,2008,83.066,0,83.066
CY 2,1998,331,2009,83.066,0,83.066
CY 2,1998,331,2010,83.066,0,83.066
CY 2,1998,332,1999,17.508,276.436,293.944
CY 2,1998,332,2000,35.669,275.225,310.894
CY 2,1998,332,2001,36.643,254.884,291.528
CY 2,1998,332,2002,36.925,249.153,286.078
CY 2,1998,332,2003,94.075,181.676,275.751
CY 2,1998,332,2004,94.075,6.381,100.456
CY 2,1998,332,2005,185.564,0,185.564
CY 2,1998,332,2006,185.564,0,185.564
CY 2,1998,332,2007,185.564,0,185.564
CY 2,1998,332,2008,185.564,0,185.564
CY 2,1998,332,2009,185.564,0,185.564
CY 2,1998,332,2010,185.564,0,185.564
CY 2,1998,333,1998,10.184,219.267,229.450
CY 2,1998,333,1999,18.919,258.906,277.824
CY 2,1998,333,2000,142.204,180.929,323.132
CY 2,1998,333,2001,144.400,158.269,302.669
CY 2,1998,333,2002,147.614,51.692,199.306
CY 2,1998,333,2003,147.614,41.985,189.599
CY 2,1998,333,2004,147.614,0,147.614
CY 2,1998,333,2005,147.614,0,147.614
CY 2,1998,333,2006,147.614,0,147.614
CY 2,1998,333,2007,147.614,0,147.614
CY 2,1998,333,2008,147.614,0,147.614
CY 2,1998,333,2009,147.614,0,147.614
CY 2,1998,333,2010,147.614,0,147.614
CY 2,1998,334,1998,734,1.112.261,1.112.995
CY 2,1998,334,1999,1.818,1.111.080,1.112.899
CY 2,1998,334,2000,6.217,1.387.273,1.393.490
CY 2,1998,334,2001,26.198,0,26.198
CY 2,1998,334,2002,26.198,0,26.198
CY 2,1998,334,2003,26.198,0,26.198
CY 2,1998,334,2004,26.198,0,26.198
CY 2,1998,334,2005,26.198,0,26.198
CY 2,1998,334,2006,26.198,0,26.198
CY 2,1998,334,2007,26.198,0,26.198
CY 2,1998,334,2008,26.198,0,26.198
CY 2,1998,334,2009,26.198,0,26.198
CY 2,1998,334,2010,26.198,0,26.198
CY 2,1998,335,1998,1.722,44.196,45.918
CY 2,1998,335,1999,8.608,276.424,285.032
CY 2,1998,335,2000,27.509,218.995,246.504
CY 2,1998,335,2001,43.089,279.734,322.823
CY 2,1998,335,2002,43.490,318.858,362.348
CY 2,1998,335,2003,27.184,245.647,272.831
CY 2,1998,335,2004,48.091,226.771,274.862
CY 2,1998,335,2005,48.327,240.213,288.541
CY 2,1998,335,2006,48.562,256.421,304.983
CY 2,1998,335,2007,48.562,284.902,333.464
CY 2,1998,335,2008,48.562,319.499,368.061
CY 2,1998,335,2009,52.165,345.330,397.495
CY 2,1998,335,2010,224.995,20.995,245.990
CY 2,1998,336,1998,13.967,331.756,345.723
CY 2,1998,336,1999,18.556,261.009,279.564
CY 2,1998,336,2000,68.646,123.961,192.607
CY 2,1998,336,2001,70.413,119.677,190.090
CY 2,1998,336,2002,70.567,145.696,216.263
CY 2,1998,336,2003,124.781,0,124.781
CY 2,1998,336,2004,124.781,0,124.781
CY 2,1998,336,2005,125.035,0,125.035
CY 2,1998,336,2006,125.035,51.221,176.256
CY 2,1998,336,2007,125.035,0,125.035
CY 2,1998,336,2008,125.035,0,125.035
CY 2,1998,336,2009,125.035,0,125.035
CY 2,1998,336,2010,125.035,0,125.035
CY 2,1998,337,1998,18.830,305.408,324.238
CY 2,1998,337,1999,40.826,138.487,179.313
CY 2,1998,337,2000,65.596,34.276,99.871
CY 2,1998,337,2001,75.892,14.711,90.603
CY 2,1998,337,2002,75.892,13.522,89.414
CY 2,1998,337,2003,75.892,12.988,88.880
CY 2,1998,337,2004,87.080,88.389,175.469
CY 2,1998,337,2005,98.975,65.564,164.539
CY 2,1998,337,2006,134.265,0,134.265
CY 2,1998,337,2007,134.265,0,134.265
CY 2,1998,337,2008,134.265,0,134.265
CY 2,1998,337,2009,134.265,0,134.265
CY 2,1998,337,2010,134.265,0,134.265
CY 2,1998,338,1998,122,45.863,45.984
CY 2,1998,338,1999,66.183,651.816,718.000
CY 2,1998,338,2000,88.489,1.224.697,1.313.185
CY 2,1998,338,2001,125.523,1.322.982,1.448.506
CY 2,1998,338,2002,191.522,540.376,731.898
CY 2,1998,338,2003,196.645,535.596,732.241
CY 2,1998,338,2004,664.577,0,664.577
CY 2,1998,338,2005,664.577,0,664.577
CY 2,1998,338,2006,664.577,0,664.577
CY 2,1998,338,2007,664.577,0,664.577
CY 2,1998,338,2008,664.577,0,664.577
CY 2,1998,338,2009,664.577,0,664.577
CY 2,1998,338,2010,664.577,0,664.577
CY 2,1998,339,1998,10.425,39.541,49.966
CY 2,1998,339,1999,32.804,419.614,452.417
CY 2,1998,339,2000,32.995,438.414,471.409
CY 2,1998,339,2001,49.796,363.227,413.023
CY 2,1998,339,2002,129.063,66.680,195.743
CY 2,1998,339,2003,130.094,9.468,139.561
CY 2,1998,339,2004,130.094,9.468,139.561
CY 2,1998,339,2005,130.094,9.776,139.870
CY 2,1998,339,2006,130.668,6.627,137.295
CY 2,1998,339,2007,130.668,7.203,137.871
CY 2,1998,339,2008,130.668,7.205,137.873
CY 2,1998,339,2009,137.662,0,137.662
CY 2,1998,339,2010,137.662,0,137.662
CY 2,1998,340,1998,0,233.748,233.748
CY 2,1998,340,1999,83.680,189.877,273.557
CY 2,1998,340,2000,85.978,187.496,273.473
CY 2,1998,340,2001,139.548,205.755,345.303
CY 2,1998,340,2002,139.548,246.571,386.119
CY 2,1998,340,2003,139.650,125.009,264.658
CY 2,1998,340,2004,234.339,38.643,272.982
CY 2,1998,340,2005,241.907,30.559,272.466
CY 2,1998,340,2006,246.696,24.613,271.309
CY 2,1998,340,2007,256.646,15.180,271.827
CY 2,1998,340,2008,256.646,23.131,279.777
CY 2,1998,340,2009,268.415,12.082,280.497
CY 2,1998,340,2010,190.771,10.290,201.061
CY 2,1999,341,1999,147,222.830,222.977
CY 2,1999,341,2000,42.651,156.113,198.765
CY 2,1999,341,2001,86.758,137.444,224.202
CY 2,1999,341,2002,106.501,234.636,341.137
CY 2,1999,341,2003,107.855,236.817,344.672
CY 2,1999,341,2004,122.895,296.527,419.422
CY 2,1999,341,2005,168.901,309.672,478.573
CY 2,1999,341,2006,211.083,288.564,499.647
CY 2,1999,341,2007,222.688,355.365,578.053
CY 2,1999,341,2008,238.973,276.628,515.601
CY 2,1999,341,2009,238.973,303.354,542.327
CY 2,1999,341,2010,238.973,303.354,542.327
CY 2,1999,342,1999,267,4.537,4.805
CY 2,1999,342,2000,341,409.334,409.675
CY 2,1999,342,2001,64.001,422.578,486.579
CY 2,1999,342,2002,82.818,461.686,544.505
CY 2,1999,342,2003,85.095,233.739,318.834
CY 2,1999,342,2004,186.719,50.280,236.999
CY 2,1999,342,2005,279.643,0,279.643
CY 2,1999,342,2006,279.643,0,279.643
CY 2,1999,342,2007,279.643,0,279.643
CY 2,1999,342,2008,279.643,0,279.643
CY 2,1999,342,2009,279.643,0,279.643
CY 2,1999,342,2010,279.643,0,279.643
CY 2,1999,343,1999,0,7.727,7.727
CY 2,1999,343,2000,44.046,291.044,335.090
CY 2,1999,343,2001,57.820,210.336,268.155
CY 2,1999,343,2002,69.693,125.138,194.831
CY 2,1999,343,2003,70.287,124.509,194.796
CY 2,1999,343,2004,70.287,179.757,250.044
CY 2,1999,343,2005,70.287,188.486,258.773
CY 2,1999,343,2006,70.287,194.388,264.675
CY 2,1999,343,2007,70.287,201.666,271.953
CY 2,1999,343,2008,122.631,182.801,305.432
CY 2,1999,343,2009,123.150,190.339,313.489
CY 2,1999,343,2010,123.726,189.762,313.489
CY 2,1999,344,1999,88,44.064,44.152
CY 2,1999,344,2000,-40,431.193,431.153
CY 2,1999,344,2001,72.056,351.774,423.830
CY 2,1999,344,2002,78.390,345.442,423.832
CY 2,1999,344,2003,85.730,394.598,480.329
CY 2,1999,344,2004,96.022,412.135,508.156
CY 2,1999,344,2005,145.644,423.018,568.663
CY 2,1999,344,2006,167.767,425.040,592.808
CY 2,1999,344,2007,194.399,325.411,519.810
CY 2,1999,344,2008,496.373,0,496.373
CY 2,1999,344,2009,496.373,0,496.373
CY 2,1999,344,2010,496.373,0,496.373
CY 2,1999,345,1999,7.970,121.397,129.367
CY 2,1999,345,2000,24.275,201.629,225.904
CY 2,1999,345,2001,32.411,291.891,324.302
CY 2,1999,345,2002,35.769,128.075,163.843
CY 2,1999,345,2003,35.769,129.978,165.747
CY 2,1999,345,2004,35.769,129.978,165.747
CY 2,1999,345,2005,35.769,159.099,194.868
CY 2,1999,345,2006,35.769,166.935,202.703
CY 2,1999,345,2007,35.769,173.060,208.829
CY 2,1999,345,2008,93.798,128.179,221.977
CY 2,1999,345,2009,102.591,0,102.591
CY 2,1999,345,2010,102.591,0,102.591
CY 2,1999,346,1999,24.952,287.270,312.222
CY 2,1999,346,2000,33.673,210.608,244.281
CY 2,1999,346,2001,43.940,229.024,272.965
CY 2,1999,346,2002,74.859,198.105,272.965
CY 2,1999,346,2003,74.859,192.031,266.890
CY 2,1999,346,2004,74.859,91.856,166.715
CY 2,1999,346,2005,207.782,71.518,279.300
CY 2,1999,346,2006,208.035,74.834,282.869
CY 2,1999,346,2007,208.322,42.981,251.303
CY 2,1999,346,2008,208.322,62.783,271.104
CY 2,1999,346,2009,202.534,69.887,272.420
CY 2,1999,346,2010,202.534,69.887,272.420
CY 2,1999,347,1999,4.755,120.241,124.996
CY 2,1999,347,2000,14.656,94.120,108.776
CY 2,1999,347,2001,22.959,149.857,172.815
CY 2,1999,347,2002,30.066,205.086,235.152
CY 2,1999,347,2003,30.375,226.874,257.249
CY 2,1999,347,2004,181.834,7.421,189.255
CY 2,1999,347,2005,193.337,0,193.337
CY 2,1999,347,2006,193.337,0,193.337
CY 2,1999,347,2007,193.337,0,193.337
CY 2,1999,347,2008,193.337,0,193.337
CY 2,1999,347,2009,193.337,0,193.337
CY 2,1999,347,2010,193.337,0,193.337
CY 2,1999,348,1999,74,371.912,371.985
CY 2,1999,348,2000,16.028,384.307,400.335
CY 2,1999,348,2001,42.527,376.627,419.153
CY 2,1999,348,2002,77.215,606.119,683.333
CY 2,1999,348,2003,108.422,256.468,364.890
CY 2,1999,348,2004,108.563,261.296,369.859
CY 2,1999,348,2005,226.101,199,226.299
CY 2,1999,348,2006,226.199,0,226.199
CY 2,1999,348,2007,226.199,0,226.199
CY 2,1999,348,2008,226.199,0,226.199
CY 2,1999,348,2009,226.199,0,226.199
CY 2,1999,348,2010,226.199,0,226.199
CY 2,1999,349,1999,5.650,103.058,108.708
CY 2,1999,349,2000,8.863,106.068,114.932
CY 2,1999,349,2001,16.542,106.000,122.541
CY 2,1999,349,2002,19.501,120.891,140.391
CY 2,1999,349,2003,30.581,147.886,178.467
CY 2,1999,349,2004,42.858,141.659,184.517
CY 2,1999,349,2005,50.634,143.485,194.119
CY 2,1999,349,2006,52.461,164.412,216.873
CY 2,1999,349,2007,55.493,172.053,227.547
CY 2,1999,349,2008,60.737,262.597,323.333
CY 2,1999,349,2009,61.496,272.533,334.028
CY 2,1999,349,2010,61.793,17.221,79.014
CY 2,1999,350,1999,10.608,388.548,399.157
CY 2,1999,350,2000,18.391,377.586,395.977
CY 2,1999,350,2001,48.366,287.308,335.674
CY 2,1999,350,2002,48.366,262.166,310.531
CY 2,1999,350,2003,90.514,4.060,94.575
CY 2,1999,350,2004,90.514,0,90.514
CY 2,1999,350,2005,90.514,0,90.514
CY 2,1999,350,2006,90.514,0,90.514
CY 2,1999,350,2007,90.514,0,90.514
CY 2,1999,350,2008,90.514,0,90.514
CY 2,1999,350,2009,90.514,0,90.514
CY 2,1999,350,2010,90.514,0,90.514
CY 2,1999,351,1999,0,45.551,45.551
CY 2,1999,351,2000,90.606,986.149,1.076.755
CY 2,1999,351,2001,126.369,978.991,1.105.361
CY 2,1999,351,2002,189.597,1.066.134,1.255.731
CY 2,1999,351,2003,224.303,1.054.632,1.278.935
CY 2,1999,351,2004,305.547,1.017.169,1.322.717
CY 2,1999,351,2005,332.493,991.750,1.324.243
CY 2,1999,351,2006,407.040,1.066.396,1.473.436
CY 2,1999,351,2007,459.053,1.222.324,1.681.377
CY 2,1999,351,2008,459.748,1.385.018,1.844.765
CY 2,1999,351,2009,1.582.960,526.072,2.109.032
CY 2,1999,351,2010,1.584.939,631.415,2.216.354
CY 2,1999,352,1999,9.941,237.382,247.323
CY 2,1999,352,2000,129.833,248.421,378.253
CY 2,1999,352,2001,168.451,372.852,541.303
CY 2,1999,352,2002,463.621,0,463.621
CY 2,1999,352,2003,466.688,0,466.688
CY 2,1999,352,2004,466.688,0,466.688
CY 2,1999,352,2005,466.688,0,466.688
CY 2,1999,352,2006,466.688,0,466.688
CY 2,1999,352,2007,466.688,0,466.688
CY 2,1999,352,2008,466.688,0,466.688
CY 2,1999,352,2009,466.688,0,466.688
CY 2,1999,352,2010,466.688,0,466.688
CY 2,1999,353,1999,0,44.152,44.152
CY 2,1999,353,2000,68.990,864.300,933.290
CY 2,1999,353,2001,140.148,842.931,983.079
CY 2,1999,353,2002,241.292,851.354,1.092.645
CY 2,1999,353,2003,279.081,819.937,1.099.017
CY 2,1999,353,2004,312.667,1.504.996,1.817.663
CY 2,1999,353,2005,322.562,1.495.100,1.817.661
CY 2,1999,353,2006,322.562,1.875.918,2.198.480
CY 2,1999,353,2007,377.813,1.820.667,2.198.480
CY 2,1999,353,2008,607.670,1.573.720,2.181.390
CY 2,1999,353,2009,646.002,1.978.540,2.624.542
CY 2,1999,353,2010,646.250,1.978.291,2.624.542
CY 2,1999,354,1999,0,9.076,9.076
CY 2,1999,354,2000,711,207.310,208.021
CY 2,1999,354,2001,30.934,208.988,239.921
CY 2,1999,354,2002,33.164,268.418,301.582
CY 2,1999,354,2003,53.711,532.148,585.859
CY 2,1999,354,2004,169.537,320.895,490.431
CY 2,1999,354,2005,197.819,295.133,492.951
CY 2,1999,354,2006,200.651,326.655,527.306
CY 2,1999,354,2007,200.163,326.655,526.818
CY 2,1999,354,2008,200.571,300.422,500.993
CY 2,1999,354,2009,391.376,63.447,454.823
CY 2,1999,354,2010,395.830,58.993,454.823
CY 2,1999,355,1999,29.131,363.883,393.013
CY 2,1999,355,2000,109.679,1.169.391,1.279.069
CY 2,1999,355,2001,192.742,1.081.401,1.274.143
CY 2,1999,355,2002,233.280,637.617,870.897
CY 2,1999,355,2003,257.654,478.803,736.457
CY 2,1999,355,2004,257.680,739.643,997.323
CY 2,1999,355,2005,257.680,635.698,893.378
CY 2,1999,355,2006,271.372,685.592,956.964
CY 2,1999,355,2007,349.786,653.394,1.003.180
CY 2,1999,355,2008,361.377,689.762,1.051.138
CY 2,1999,355,2009,859.910,191.229,1.051.138
CY 2,1999,355,2010,865.556,451.800,1.317.357
CY 2,1999,356,1999,93.526,275.379,368.905
CY 2,1999,356,2000,93.526,275.379,368.905
CY 2,1999,356,2001,172.237,196.668,368.905
CY 2,1999,356,2002,172.237,446.560,618.797
CY 2,1999,356,2003,578.091,320.381,898.472
CY 2,1999,356,2004,578.091,376.007,954.098
CY 2,1999,356,2005,580.565,373.534,954.098
CY 2,1999,356,2006,710.528,140.676,851.205
CY 2,1999,356,2007,710.528,0,710.528
CY 2,1999,356,2008,710.528,0,710.528
CY 2,1999,356,2009,710.528,0,710.528
CY 2,1999,356,2010,710.528,0,710.528
CY 2,1999,357,1999,2.221,42.594,44.814
CY 2,1999,357,2000,3.562,75.175,78.737
CY 2,1999,357,2001,5.288,117.392,122.681
CY 2,1999,357,2002,36.798,114.765,151.563
CY 2,1999,357,2003,37.317,124.682,161.999
CY 2,1999,357,2004,37.317,131.645,168.962
CY 2,1999,357,2005,37.317,137.388,174.705
CY 2,1999,357,2006,37.317,257.685,295.001
CY 2,1999,357,2007,62.054,244.356,306.410
CY 2,1999,357,2008,62.054,256.796,318.850
CY 2,1999,357,2009,64.208,263.703,327.911
CY 2,1999,357,2010,64.208,132.146,196.354
CY 2,1999,358,1999,110,84.698,84.808
CY 2,1999,358,2000,25.319,116.065,141.384
CY 2,1999,358,2001,41.766,127.258,169.024
CY 2,1999,358,2002,44.903,211.884,256.786
CY 2,1999,358,2003,113.228,103.475,216.703
CY 2,1999,358,2004,165.917,0,165.917
CY 2,1999,358,2005,165.917,0,165.917
CY 2,1999,358,2006,165.917,0,165.917
CY 2,1999,358,2007,165.917,0,165.917
CY 2,1999,358,2008,165.917,0,165.917
CY 2,1999,358,2009,165.917,0,165.917
CY 2,1999,358,2010,165.917,0,165.917
CY 2,1999,359,1999,93,44.152,44.245
CY 2,1999,359,2000,56.467,481.619,538.086
CY 2,1999,359,2001,86.195,796.168,882.362
CY 2,1999,359,2002,120.502,851.434,971.935
CY 2,1999,359,2003,154.131,756.376,910.507
CY 2,1999,359,2004,216.532,847.231,1.063.763
CY 2,1999,359,2005,381.622,716.805,1.098.427
CY 2,1999,359,2006,381.622,735.346,1.116.968
CY 2,1999,359,2007,381.622,545.541,927.163
CY 2,1999,359,2008,793.275,0,793.275
CY 2,1999,359,2009,793.275,0,793.275
CY 2,1999,359,2010,793.275,0,793.275
CY 2,1999,360,1999,147,309.172,309.319
CY 2,1999,360,2000,55.508,237.260,292.768
CY 2,1999,360,2001,66.385,7.783,74.168
CY 2,1999,360,2002,67.035,0,67.035
CY 2,1999,360,2003,67.035,0,67.035
CY 2,1999,360,2004,67.035,0,67.035
CY 2,1999,360,2005,67.035,0,67.035
CY 2,1999,360,2006,67.035,0,67.035
CY 2,1999,360,2007,67.035,0,67.035
CY 2,1999,360,2008,67.035,0,67.035
CY 2,1999,360,2009,67.035,0,67.035
CY 2,1999,360,2010,67.035,0,67.035
CY 2,1999,361,1999,11.279,3.679,14.958
CY 2,1999,361,2000,16.790,79.827,96.617
CY 2,1999,361,2001,18.529,82.668,101.196
CY 2,1999,361,2002,18.529,84.403,102.932
CY 2,1999,361,2003,46.420,70.724,117.144
CY 2,1999,361,2004,46.420,75.245,121.666
CY 2,1999,361,2005,48.815,291.609,340.424
CY 2,1999,361,2006,48.815,334.648,383.463
CY 2,1999,361,2007,50.585,350.379,400.964
CY 2,1999,361,2008,154.315,12.863,167.178
CY 2,1999,361,2009,154.317,13.111,167.428
CY 2,1999,361,2010,173.014,0,173.014
CY 2,1999,362,1999,1.411,42.741,44.152
CY 2,1999,362,2000,6.964,361.568,368.532
CY 2,1999,362,2001,79.153,330.685,409.839
CY 2,1999,362,2002,106.800,377.389,484.189
CY 2,1999,362,2003,128.806,378.079,506.885
CY 2,1999,362,2004,145.401,346.665,492.066
CY 2,1999,362,2005,151.168,395.841,547.009
CY 2,1999,362,2006,220.219,187.113,407.331
CY 2,1999,362,2007,362.637,0,362.637
CY 2,1999,362,2008,362.637,16.327,378.964
CY 2,1999,362,2009,372.226,0,372.226
CY 2,1999,362,2010,372.226,0,372.226
CY 2,1999,363,1999,74,313.005,313.079
CY 2,1999,363,2000,2.238,295.014,297.252
CY 2,1999,363,2001,3.650,287.147,290.797
CY 2,1999,363,2002,7.437,0,7.437
CY 2,1999,363,2003,7.437,0,7.437
CY 2,1999,363,2004,7.437,0,7.437
CY 2,1999,363,2005,7.437,0,7.437
CY 2,1999,363,2006,7.437,0,7.437
CY 2,1999,363,2007,7.437,0,7.437
CY 2,1999,363,2008,7.437,0,7.437
CY 2,1999,363,2009,7.437,0,7.437
CY 2,1999,363,2010,7.437,0,7.437
CY 2,1999,364,1999,1.394,232.182,233.576
CY 2,1999,364,2000,36.950,117.360,154.311
CY 2,1999,364,2001,46.441,204.705,251.146
CY 2,1999,364,2002,47.339,225.411,272.750
CY 2,1999,364,2003,125.500,63.977,189.477
CY 2,1999,364,2004,139.674,0,139.674
CY 2,1999,364,2005,144.136,0,144.136
CY 2,1999,364,2006,144.136,0,144.136
CY 2,1999,364,2007,144.136,0,144.136
CY 2,1999,364,2008,144.136,0,144.136
CY 2,1999,364,2009,144.136,0,144.136
CY 2,1999,364,2010,144.136,0,144.136
CY 2,1999,365,1999,354,7.530,7.883
CY 2,1999,365,2000,43.649,372.415,416.063
CY 2,1999,365,2001,72.261,334.576,406.837
CY 2,1999,365,2002,79.387,272.585,351.973
CY 2,1999,365,2003,214.290,0,214.290
CY 2,1999,365,2004,214.290,0,214.290
CY 2,1999,365,2005,214.290,0,214.290
CY 2,1999,365,2006,214.658,0,214.658
CY 2,1999,365,2007,214.658,0,214.658
CY 2,1999,365,2008,214.658,0,214.658
CY 2,1999,365,2009,214.658,0,214.658
CY 2,1999,365,2010,214.658,0,214.658
CY 2,1999,366,1999,0,3.679,3.679
CY 2,1999,366,2000,16.066,180.302,196.368
CY 2,1999,366,2001,40.154,215.547,255.701
CY 2,1999,366,2002,77.868,204.674,282.542
CY 2,1999,366,2003,87.549,141.259,228.808
CY 2,1999,366,2004,87.549,146.653,234.202
CY 2,1999,366,2005,94.475,153.936,248.411
CY 2,1999,366,2006,94.674,176.584,271.258
CY 2,1999,366,2007,94.674,176.584,271.258
CY 2,1999,366,2008,94.674,214.857,309.531
CY 2,1999,366,2009,18.164,8.410,26.574
CY 2,1999,366,2010,18.164,8.410,26.574
CY 2,1999,367,1999,74,4.906,4.979
CY 2,1999,367,2000,6.065,82.748,88.812
CY 2,1999,367,2001,6.065,142.337,148.401
CY 2,1999,367,2002,6.065,153.867,159.932
CY 2,1999,367,2003,6.065,153.778,159.842
CY 2,1999,367,2004,6.065,161.874,167.939
CY 2,1999,367,2005,6.649,249.830,256.479
CY 2,1999,367,2006,6.649,279.513,286.162
CY 2,1999,367,2007,26.268,88.851,115.119
CY 2,1999,367,2008,33.215,59.430,92.645
CY 2,1999,367,2009,33.268,62.778,96.046
CY 2,1999,367,2010,33.268,64.064,97.332
CY 2,1999,368,1999,7.667,172.543,180.211
CY 2,1999,368,2000,89.844,149.466,239.309
CY 2,1999,368,2001,106.366,165.113,271.479
CY 2,1999,368,2002,106.778,269.716,376.494
CY 2,1999,368,2003,193.683,19.464,213.147
CY 2,1999,368,2004,193.683,0,193.683
CY 2,1999,368,2005,193.683,0,193.683
CY 2,1999,368,2006,193.683,0,193.683
CY 2,1999,368,2007,193.683,0,193.683
CY 2,1999,368,2008,193.683,0,193.683
CY 2,1999,368,2009,193.683,0,193.683
CY 2,1999,368,2010,193.683,0,193.683
CY 2,1999,369,1999,0,104.586,104.586
CY 2,1999,369,2000,266,104.318,104.584
CY 2,1999,369,2001,266,104.270,104.536
CY 2,1999,369,2002,266,95.204,95.470
CY 2,1999,369,2003,2.422,89.717,92.139
CY 2,1999,369,2004,2.858,138.388,141.246
CY 2,1999,369,2005,2.858,145.034,147.892
CY 2,1999,369,2006,11.830,86.184,98.014
CY 2,1999,369,2007,11.830,88.989,100.819
CY 2,1999,369,2008,22.820,379.714,402.533
CY 2,1999,369,2009,62.954,339.579,402.533
CY 2,1999,369,2010,68.073,447.738,515.811
CY 2,1999,370,1999,82,108.830,108.912
CY 2,1999,370,2000,370,26.465,26.835
CY 2,1999,370,2001,7.632,23.385,31.017
CY 2,1999,370,2002,7.632,37.904,45.537
CY 2,1999,370,2003,19.012,12.346,31.358
CY 2,1999,370,2004,19.461,10.871,30.332
CY 2,1999,370,2005,19.846,40.066,59.912
CY 2,1999,370,2006,19.846,43.606,63.452
CY 2,1999,370,2007,19.846,45.107,64.954
CY 2,1999,370,2008,19.846,66.193,86.039
CY 2,1999,370,2009,70.311,232.897,303.208
CY 2,1999,370,2010,73.636,229.574,303.210
CY 2,1999,371,1999,4.111,11.510,15.621
CY 2,1999,371,2000,14.974,66.060,81.035
CY 2,1999,371,2001,23.386,252.065,275.451
CY 2,1999,371,2002,30.191,260.911,291.101
